#MOBILE
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
ExtraFlags   8192
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21059
ExtraFlags   8192
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21066
ExtraFlags   8192
Level        11
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21058
ExtraFlags   8192
Level        9
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21061
ExtraFlags   8192
Level        9
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21057
ExtraFlags   8192
Level        8
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
ExtraFlags   8192
Level        7
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21019
Room	21060
Position 12
Flags 3
#OBJECT
Vnum         21020
ExtraFlags   8192
Values       10 0 0 0 0 0
End

#OBJECT
Vnum         21021
ExtraFlags   8192
Values       4 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21020
Room	21061
Position 12
Flags 3
#OBJECT
Vnum         21017
ExtraFlags   8192
Values       10 10 10 0 0 0
End

#OBJECT
Vnum         21019
ExtraFlags   8192
Values       2 2 6 0 0 0
End

#OBJECT
Vnum         21018
ExtraFlags   8192
Values       5 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21016
Room	21062
Position 12
Flags 3
#OBJECT
Vnum         21081
ExtraFlags   532480
Level        12
Values       12 4 15 11 0 0
End

#OBJECT
Vnum         21069
ExtraFlags   532480
Level        8
Values       10 5 12 3 0 0
End

#OBJECT
Vnum         21082
ExtraFlags   532480
Level        5
Values       7 2 9 0 0 0
End

#OBJECT
Vnum         21068
ExtraFlags   8192
Values       10 1 4 14 1 0
End

EndMobile

#MOBILE
Vnum	21052
Room	21025
Position 12
Flags 65
#OBJECT
Vnum         21055
Level        6
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21052
Room	21065
Position 12
Flags 65
#OBJECT
Vnum         21055
Level        7
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21052
Room	21065
Position 12
Flags 65
#OBJECT
Vnum         21055
Level        8
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21021
Room	21066
Position 12
Flags 3
#OBJECT
Vnum         21079
ExtraFlags   8192
Level        14
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         21076
ExtraFlags   8192
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21080
ExtraFlags   8192
Level        10
Values       1 3 0 0 0 0
End

#OBJECT
Vnum         21077
ExtraFlags   8192
Level        6
Values       2 3 0 0 0 0
End

#OBJECT
Vnum         21078
ExtraFlags   8192
Level        5
Values       1 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21013
Room	21068
Position 12
Flags 3
#OBJECT
Vnum         21008
ExtraFlags   8192
Values       5 5 1 0 0 0
End

#OBJECT
Vnum         21009
ExtraFlags   8192
Values       10 10 5 0 0 0
End

#OBJECT
Vnum         21010
ExtraFlags   8192
Values       12 12 4 0 0 0
End

EndMobile

#MOBILE
Vnum	21025
Room	21069
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21068
Room	21074
Position 12
Flags 3
#OBJECT
Vnum         21073
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 5 17 3 0 0
End

EndMobile

#MOBILE
Vnum	21069
Room	21075
Position 12
Flags 3
#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        12
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 6 14 3 0 0
End

#OBJECT
Vnum         21073
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        13
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21061
Room	21080
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        14
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21064
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 7 13 3 0 0
End

EndMobile

#MOBILE
Vnum	21063
Room	21087
Position 12
Flags 3
#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21064
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        14
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21066
Level        13
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        14
Values       10 5 16 3 0 0
End

#OBJECT
Vnum         21070
Level        14
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21062
Room	21088
Position 12
Flags 3
#OBJECT
Vnum         21070
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        11
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        12
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 6 16 3 0 0
End

#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

EndMobile

#MOBILE
Vnum	21061
Room	21092
Position 12
Flags 65
#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        12
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21066
Level        13
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 4 15 3 0 0
End

EndMobile

#MOBILE
Vnum	21065
Room	21099
Position 12
Flags 3
#OBJECT
Vnum         21071
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        14
Values       10 6 16 3 0 0
End

#OBJECT
Vnum         21065
Level        13
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21064
Room	21100
Position 12
Flags 3
#OBJECT
Vnum         21056
Level        11
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        11
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        11
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 5 16 3 0 0
End

#OBJECT
Vnum         21071
Level        13
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21061
Room	21107
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        12
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21066
Level        12
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 7 15 3 0 0
End

EndMobile

#MOBILE
Vnum	21067
Room	21112
Position 12
Flags 3
#OBJECT
Vnum         21072
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21065
Level        12
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        13
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 4 15 3 0 0
End

EndMobile

#MOBILE
Vnum	21066
Room	21113
Position 12
Flags 3
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 6 15 3 0 0
End

#OBJECT
Vnum         21072
Level        13
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21061
Room	21119
Position 12
Flags 65
#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21064
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21065
Level        14
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 6 13 3 0 0
End

EndMobile

#MOBILE
Vnum	21028
Room	21129
Position 12
Flags 1027
#OBJECT
Vnum         34
Level        47
Values       1 -1 -1 -1 0 0
End

EndMobile

#MOBILE
Vnum	21006
Room	21137
Position 12
Flags 1091
EndMobile

#MOBILE
Vnum	21007
Room	21138
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21023
Room	21142
Position 12
Flags 1027
EndMobile

#MOBILE
Vnum	21025
Room	21146
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21012
Room	21171
Position 12
Flags 1091
EndMobile

#MOBILE
Vnum	21034
Room	21190
Position 12
Flags 1027
EndMobile

#MOBILE
Vnum	21000
Room	21194
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21031
Room	21213
Position 12
Flags 1027
EndMobile

#MOBILE
Vnum	21035
Room	21237
Position 12
Flags 1027
EndMobile

#MOBILE
Vnum	21009
Room	21275
Position 12
Flags 67
#OBJECT
Vnum         21025
ExtraFlags   8192
End

#OBJECT
Vnum         21024
ExtraFlags   8192
End

EndMobile

#MOBILE
Vnum	21029
Room	21295
Position 12
Flags 3
#OBJECT
Vnum         10314
ExtraFlags   8192
Values       15 15 0 0 0 0
End

#OBJECT
Vnum         10316
ExtraFlags   8192
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         10317
ExtraFlags   8192
Values       24 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21308
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        13
Values       10 4 15 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21312
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        13
Values       10 5 15 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21315
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        14
Values       10 6 16 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21319
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        12
Values       10 5 16 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21324
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21066
Level        14
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        14
Values       10 6 17 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21326
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        15
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        15
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        15
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        14
Values       10 3 16 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21329
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21057
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        15
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        15
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        15
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        14
Values       10 3 15 14 1 0
End

EndMobile

#MOBILE
Vnum	21071
Room	21333
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21064
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21068
Level        12
Values       10 4 15 14 1 0
End

EndMobile

#MOBILE
Vnum	21010
Room	21335
Position 12
Flags 7
#OBJECT
Vnum         21022
ExtraFlags   8192
Values       4 0 0 0 0 0
End

#OBJECT
Vnum         21020
ExtraFlags   8192
Values       10 0 0 0 0 0
End

#OBJECT
Vnum         21019
ExtraFlags   8192
Values       2 2 6 0 0 0
End

EndMobile

#MOBILE
Vnum	21022
Room	21339
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	101
Room	100
Position 12
Flags 2097155
EndMobile

#MOBILE
Vnum	100
Room	101
Position 12
Flags 3
#OBJECT
Vnum         100
Level        46
End

EndMobile

#MOBILE
Vnum	103
Room	109
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	104
Room	116
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	800
Room	806
Position 12
Flags 3
#OBJECT
Vnum         800
Level        36
Values       12 4 32 6 0 0
End

#OBJECT
Vnum         826
Level        37
Values       45 163 184 184 0 0
Spell 1      'pass door'
Spell 2      'restore mana'
Spell 3      'restore mana'
End

EndMobile

#MOBILE
Vnum	804
Room	823
Position 12
Flags 193
EndMobile

#MOBILE
Vnum	805
Room	843
Position 12
Flags 69
#OBJECT
Vnum         807
Level        11
Values       12 3 12 11 0 0
End

EndMobile

#MOBILE
Vnum	803
Room	820
Position 12
Flags 65
#OBJECT
Vnum         814
Level        16
Values       19 177 -1 -1 0 0
Spell 1      'refresh'
End

EndMobile

#MOBILE
Vnum	805
Room	821
Position 12
Flags 69
#OBJECT
Vnum         807
Level        9
Values       12 3 12 11 0 0
End

EndMobile

#MOBILE
Vnum	805
Room	814
Position 12
Flags 69
#OBJECT
Vnum         807
Level        8
Values       12 3 12 11 0 0
End

EndMobile

#MOBILE
Vnum	803
Room	824
Position 12
Flags 65
#OBJECT
Vnum         814
Level        18
Values       18 177 -1 -1 0 0
Spell 1      'refresh'
End

EndMobile

#MOBILE
Vnum	805
Room	821
Position 12
Flags 69
#OBJECT
Vnum         807
Level        8
Values       12 3 12 11 0 0
End

EndMobile

#MOBILE
Vnum	803
Room	826
Position 12
Flags 65
#OBJECT
Vnum         814
Level        18
Values       20 177 -1 -1 0 0
Spell 1      'refresh'
End

EndMobile

#MOBILE
Vnum	810
Room	835
Position 12
Flags 193
#OBJECT
Vnum         806
Level        8
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	803
Room	830
Position 12
Flags 65
#OBJECT
Vnum         814
Level        18
Values       20 177 -1 -1 0 0
Spell 1      'refresh'
End

EndMobile

#MOBILE
Vnum	808
Room	826
Position 12
Flags 65
#OBJECT
Vnum         809
Level        22
Values       12 6 24 3 0 0
End

#OBJECT
Vnum         815
Level        22
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         816
Level        23
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         817
Level        21
